Date,Close,Volume,Market Capitalization,Operating Expenses to Revenue,Operating Cash Flow to CapEx
2010-04-13,8.65821361541748,306210800,209948942558.5,0.121146,8.068908
2010-04-14,8.774642944335938,404076400,209948942558.5,0.121146,8.068908
2010-04-15,8.890000343322754,376784800,209948942558.5,0.121146,8.068908
2010-04-16,8.835714340209961,750545600,209948942558.5,0.121146,8.068908
2010-04-19,8.823928833007812,566924400,209948942558.5,0.121146,8.068908
2010-04-20,8.735357284545898,738326400,209948942558.5,0.121146,8.068908
2010-04-21,9.257857322692873,982391200,209948942558.5,0.121146,8.068908
2010-04-22,9.516785621643066,793424800,209948942558.5,0.121146,8.068908
2010-04-23,9.672499656677246,796955600,209948942558.5,0.121146,8.068908
2010-04-26,9.625,479068800,209948942558.5,0.121146,8.068908
2010-04-27,9.35857105255127,709343600,209948942558.5,0.121146,8.068908
2010-04-28,9.342857360839844,758402400,209948942558.5,0.121146,8.068908
2010-04-29,9.59428596496582,558840800,209948942558.5,0.121146,8.068908
2010-04-30,9.3246431350708,542463600,209948942558.5,0.121146,8.068908
2010-05-03,9.512499809265137,454342000,209948942558.5,0.121146,8.068908
2010-05-04,9.238571166992188,723819600,209948942558.5,0.121146,8.068908
2010-05-05,9.142499923706056,883103200,209948942558.5,0.121146,8.068908
2010-05-06,8.79464340209961,1285860800,209948942558.5,0.121146,8.068908
2010-05-07,8.42357063293457,1676018400,209948942558.5,0.121146,8.068908
2010-05-10,9.071070671081545,984306400,209948942558.5,0.121146,8.068908
2010-05-11,9.161429405212402,848906800,209948942558.5,0.121146,8.068908
2010-05-12,9.360357284545898,654379600,209948942558.5,0.121146,8.068908
2010-05-13,9.227143287658691,599712400,209948942558.5,0.121146,8.068908
2010-05-14,9.0649995803833,759362800,209948942558.5,0.121146,8.068908
2010-05-17,9.079285621643066,762834800,209948942558.5,0.121146,8.068908
2010-05-18,9.012857437133787,782678400,209948942558.5,0.121146,8.068908
2010-05-19,8.869285583496094,1025726800,209948942558.5,0.121146,8.068908
2010-05-20,8.491429328918457,1282915200,209948942558.5,0.121146,8.068908
2010-05-21,8.65428638458252,1223891200,209948942558.5,0.121146,8.068908
2010-05-24,8.812856674194336,754238800,209948942558.5,0.121146,8.068908
2010-05-25,8.757857322692871,1048006400,209948942558.5,0.121146,8.068908
2010-05-26,8.71821403503418,850654000,209948942558.5,0.121146,8.068908
2010-05-27,9.048213958740234,666282400,209948942558.5,0.121146,8.068908
2010-05-28,9.174285888671877,815614800,209948942558.5,0.121146,8.068908
2010-06-01,9.315357208251951,876472800,209948942558.5,0.121146,8.068908
2010-06-02,9.426786422729492,688548000,209948942558.5,0.121146,8.068908
2010-06-03,9.397143363952637,650106800,209948942558.5,0.121146,8.068908
2010-06-04,9.14142894744873,758304400,209948942558.5,0.121146,8.068908
2010-06-07,8.962142944335938,886942000,209948942558.5,0.121146,8.068908
2010-06-08,8.904643058776855,1000770400,209948942558.5,0.121146,8.068908
2010-06-09,8.685713768005371,854630000,209948942558.5,0.121146,8.068908
2010-06-10,8.946785926818848,776356000,209948942558.5,0.121146,8.068908
2010-06-11,9.053929328918455,545759200,209948942558.5,0.121146,8.068908
2010-06-14,9.081428527832031,602960400,209948942558.5,0.121146,8.068908
2010-06-15,9.274642944335938,585074000,209948942558.5,0.121146,8.068908
2010-06-16,9.54464340209961,783678000,209948942558.5,0.121146,8.068908
2010-06-17,9.709643363952637,872855200,209948942558.5,0.121146,8.068908
2010-06-18,9.788213729858398,784621600,209948942558.5,0.121146,8.068908
2010-06-21,9.64892864227295,776490400,209948942558.5,0.121146,8.068908
2010-06-22,9.780357360839844,717262000,209948942558.5,0.121146,8.068908
2010-06-23,9.677499771118164,768457200,209948942558.5,0.121146,8.068908
2010-06-24,9.60714340209961,714277200,209948942558.5,0.121146,8.068908
2010-06-25,9.524999618530272,549942400,209948942558.5,0.121146,8.068908
2010-06-28,9.58214282989502,584948000,229459937865.3,0.101509,7.477632
2010-06-29,9.14892864227295,1133344800,229459937865.3,0.101509,7.477632
2010-06-30,8.983214378356934,739452000,229459937865.3,0.101509,7.477632
2010-07-01,8.874285697937012,1022896000,229459937865.3,0.101509,7.477632
2010-07-02,8.819286346435547,693842800,229459937865.3,0.101509,7.477632
2010-07-06,8.879643440246582,615235600,229459937865.3,0.101509,7.477632
2010-07-07,9.238213539123535,654556000,229459937865.3,0.101509,7.477632
2010-07-08,9.217499732971191,738144400,229459937865.3,0.101509,7.477632
2010-07-09,9.272143363952637,433322400,229459937865.3,0.101509,7.477632
2010-07-12,9.188928604125977,562878400,229459937865.3,0.101509,7.477632
2010-07-13,8.992856979370117,1190924000,229459937865.3,0.101509,7.477632
2010-07-14,9.026070594787598,812047600,229459937865.3,0.101509,7.477632
2010-07-15,8.98035717010498,824866000,229459937865.3,0.101509,7.477632
2010-07-16,8.925000190734863,1039858400,229459937865.3,0.101509,7.477632
2010-07-19,8.770713806152344,1024478000,229459937865.3,0.101509,7.477632
2010-07-20,8.996070861816406,1074950800,229459937865.3,0.101509,7.477632
2010-07-21,9.079999923706056,1185671200,229459937865.3,0.101509,7.477632
2010-07-22,9.250714302062988,645318800,229459937865.3,0.101509,7.477632
2010-07-23,9.283571243286133,533388800,229459937865.3,0.101509,7.477632
2010-07-26,9.260000228881836,420551600,229459937865.3,0.101509,7.477632
2010-07-27,9.431428909301758,584771600,229459937865.3,0.101509,7.477632
2010-07-28,9.31999969482422,519985200,229459937865.3,0.101509,7.477632
2010-07-29,9.21821403503418,643806800,229459937865.3,0.101509,7.477632
2010-07-30,9.1875,448210000,229459937865.3,0.101509,7.477632
2010-08-02,9.35178565979004,428055600,229459937865.3,0.101509,7.477632
2010-08-03,9.354642868041992,417653600,229459937865.3,0.101509,7.477632
2010-08-04,9.39214324951172,420375200,229459937865.3,0.101509,7.477632
2010-08-05,9.346428871154783,289097200,229459937865.3,0.101509,7.477632
2010-08-06,9.288928985595703,444897600,229459937865.3,0.101509,7.477632
2010-08-09,9.348214149475098,303128000,229459937865.3,0.101509,7.477632
2010-08-10,9.264642715454102,451920000,229459937865.3,0.101509,7.477632
2010-08-11,8.935357093811035,620054400,229459937865.3,0.101509,7.477632
2010-08-12,8.992500305175781,534920400,229459937865.3,0.101509,7.477632
2010-08-13,8.896429061889648,354869200,229459937865.3,0.101509,7.477632
2010-08-16,8.84428596496582,318430000,229459937865.3,0.101509,7.477632
2010-08-17,8.998929023742676,422640400,229459937865.3,0.101509,7.477632
2010-08-18,9.038213729858398,339696000,229459937865.3,0.101509,7.477632
2010-08-19,8.924285888671875,426706000,229459937865.3,0.101509,7.477632
2010-08-20,8.915714263916016,384230000,229459937865.3,0.101509,7.477632
2010-08-23,8.778571128845215,414041600,229459937865.3,0.101509,7.477632
2010-08-24,8.568928718566895,602565600,229459937865.3,0.101509,7.477632
2010-08-25,8.674642562866211,596867600,229459937865.3,0.101509,7.477632
2010-08-26,8.581428527832031,466505200,229459937865.3,0.101509,7.477632
2010-08-27,8.62928581237793,548391200,229459937865.3,0.101509,7.477632
2010-08-30,8.660714149475098,383289200,229459937865.3,0.101509,7.477632
2010-08-31,8.682143211364746,420786800,229459937865.3,0.101509,7.477632
2010-09-01,8.940357208251953,697037600,229459937865.3,0.101509,7.477632
2010-09-02,9.006071090698242,415427600,229459937865.3,0.101509,7.477632
2010-09-03,9.241786003112791,520788800,229459937865.3,0.101509,7.477632
2010-09-07,9.207500457763672,342557600,229459937865.3,0.101509,7.477632
2010-09-08,9.390000343322754,526551200,229459937865.3,0.101509,7.477632
2010-09-09,9.395357131958008,438575200,229459937865.3,0.101509,7.477632
2010-09-10,9.407500267028809,387542400,229459937865.3,0.101509,7.477632
2010-09-13,9.537142753601074,388780000,229459937865.3,0.101509,7.477632
2010-09-14,9.57357120513916,408150400,229459937865.3,0.101509,7.477632
2010-09-15,9.650713920593262,429368800,229459937865.3,0.101509,7.477632
2010-09-16,9.8774995803833,652103200,229459937865.3,0.101509,7.477632
2010-09-17,9.834643363952637,634477200,229459937865.3,0.101509,7.477632
2010-09-20,10.115357398986816,658677600,229459937865.3,0.101509,7.477632
2010-09-21,10.134642601013184,668074400,229459937865.3,0.101509,7.477632
2010-09-22,10.276785850524902,585289600,229459937865.3,0.101509,7.477632
2010-09-23,10.318571090698242,786116800,229459937865.3,0.101509,7.477632
2010-09-24,10.4399995803833,649488000,229459937865.3,0.101509,7.477632
2010-09-27,10.398571014404297,482834800,256332505838.5,0.092405,8.050247
2010-09-28,10.244999885559082,1035042400,256332505838.5,0.092405,8.050247
2010-09-29,10.263214111328123,469644000,256332505838.5,0.092405,8.050247
2010-09-30,10.133929252624512,673391600,256332505838.5,0.092405,8.050247
2010-10-01,10.09000015258789,448142800,256332505838.5,0.092405,8.050247
2010-10-04,9.95142936706543,435302000,256332505838.5,0.092405,8.050247
2010-10-05,10.319286346435549,501967200,256332505838.5,0.092405,8.050247
2010-10-06,10.328213691711426,670868800,256332505838.5,0.092405,8.050247
2010-10-07,10.329285621643066,408399600,256332505838.5,0.092405,8.050247
2010-10-08,10.5024995803833,658403200,256332505838.5,0.092405,8.050247
2010-10-11,10.54857063293457,427753200,256332505838.5,0.092405,8.050247
2010-10-12,10.662142753601074,558544000,256332505838.5,0.092405,8.050247
2010-10-13,10.71928596496582,630092400,256332505838.5,0.092405,8.050247
2010-10-14,10.796786308288574,435296400,256332505838.5,0.092405,8.050247
2010-10-15,11.240714073181152,922194000,256332505838.5,0.092405,8.050247
2010-10-18,11.35714340209961,1093010800,256332505838.5,0.092405,8.050247
2010-10-19,11.053214073181152,1232784000,256332505838.5,0.092405,8.050247
2010-10-20,11.090356826782228,721624400,256332505838.5,0.092405,8.050247
2010-10-21,11.054286003112791,551460000,256332505838.5,0.092405,8.050247
2010-10-22,10.981071472167969,372778000,256332505838.5,0.092405,8.050247
2010-10-25,11.029999732971191,392462000,256332505838.5,0.092405,8.050247
2010-10-26,11.001786231994627,392929600,256332505838.5,0.092405,8.050247
2010-10-27,10.993928909301758,399002800,256332505838.5,0.092405,8.050247
2010-10-28,10.901429176330566,551051200,256332505838.5,0.092405,8.050247
2010-10-29,10.749285697937012,430511200,256332505838.5,0.092405,8.050247
2010-11-01,10.863571166992188,423889200,256332505838.5,0.092405,8.050247
2010-11-02,11.04857063293457,433930000,256332505838.5,0.092405,8.050247
2010-11-03,11.171428680419922,508348400,256332505838.5,0.092405,8.050247
2010-11-04,11.366786003112791,642488000,256332505838.5,0.092405,8.050247
2010-11-05,11.32607078552246,361253200,256332505838.5,0.092405,8.050247
2010-11-08,11.37928581237793,281758400,256332505838.5,0.092405,8.050247
2010-11-09,11.28857135772705,383544000,256332505838.5,0.092405,8.050247
2010-11-10,11.358214378356934,384227200,256332505838.5,0.092405,8.050247
2010-11-11,11.308929443359377,361284000,256332505838.5,0.092405,8.050247
2010-11-12,11.001070976257324,795846800,256332505838.5,0.092405,8.050247
2010-11-15,10.96571445465088,403606000,256332505838.5,0.092405,8.050247
2010-11-16,10.771071434020996,657650000,256332505838.5,0.092405,8.050247
2010-11-17,10.73214340209961,479449600,256332505838.5,0.092405,8.050247
2010-11-18,11.01535701751709,494491200,256332505838.5,0.092405,8.050247
2010-11-19,10.95464324951172,384843200,256332505838.5,0.092405,8.050247
2010-11-22,11.191429138183594,393075200,256332505838.5,0.092405,8.050247
2010-11-23,11.026070594787598,519447600,256332505838.5,0.092405,8.050247
2010-11-24,11.242856979370115,413725200,256332505838.5,0.092405,8.050247
2010-11-26,11.25,237585600,256332505838.5,0.092405,8.050247
2010-11-29,11.31678581237793,445785200,256332505838.5,0.092405,8.050247
2010-11-30,11.112500190734863,501858000,256332505838.5,0.092405,8.050247
2010-12-01,11.300000190734863,461750800,256332505838.5,0.092405,8.050247
2010-12-02,11.362500190734863,462837200,256332505838.5,0.092405,8.050247
2010-12-03,11.337142944335938,342092800,256332505838.5,0.092405,8.050247
2010-12-06,11.433929443359377,448481600,256332505838.5,0.092405,8.050247
2010-12-07,11.364643096923828,391454000,256332505838.5,0.092405,8.050247
2010-12-08,11.464642524719238,321935600,256332505838.5,0.092405,8.050247
2010-12-09,11.420000076293944,294151200,256332505838.5,0.092405,8.050247
2010-12-10,11.44857120513916,262511200,256332505838.5,0.092405,8.050247
2010-12-13,11.488213539123535,439815600,256332505838.5,0.092405,8.050247
2010-12-14,11.438928604125977,351008000,256332505838.5,0.092405,8.050247
2010-12-15,11.441429138183594,417312000,256332505838.5,0.092405,8.050247
2010-12-16,11.473214149475098,322030800,256332505838.5,0.092405,8.050247
2010-12-17,11.450357437133787,386929200,256332505838.5,0.092405,8.050247
2010-12-20,11.50749969482422,385610400,256332505838.5,0.092405,8.050247
2010-12-21,11.578571319580078,256354000,256332505838.5,0.092405,8.050247
2010-12-22,11.6128568649292,265921600,256332505838.5,0.092405,8.050247
2010-12-23,11.557143211364746,223157200,256332505838.5,0.092405,8.050247
2010-12-27,11.59571361541748,249816000,279297122312.9,0.095026,9.966346
2010-12-28,11.623929023742676,175924000,279297122312.9,0.095026,9.966346
2010-12-29,11.61750030517578,163139200,279297122312.9,0.095026,9.966346
2010-12-30,11.559286117553713,157494400,279297122312.9,0.095026,9.966346
2010-12-31,11.520000457763672,193508000,279297122312.9,0.095026,9.966346
2011-01-03,11.770357131958008,445138400,279297122312.9,0.095026,9.966346
2011-01-04,11.831786155700684,309080800,279297122312.9,0.095026,9.966346
2011-01-05,11.928570747375488,255519600,279297122312.9,0.095026,9.966346
2011-01-06,11.91892910003662,300428800,279297122312.9,0.095026,9.966346
2011-01-07,12.00428581237793,311931200,279297122312.9,0.095026,9.966346
2011-01-10,12.23035717010498,448560000,279297122312.9,0.095026,9.966346
2011-01-11,12.20142936706543,444108000,279297122312.9,0.095026,9.966346
2011-01-12,12.300713539123535,302590400,279297122312.9,0.095026,9.966346
2011-01-13,12.34571361541748,296780400,279297122312.9,0.095026,9.966346
2011-01-14,12.445713996887209,308840000,279297122312.9,0.095026,9.966346
2011-01-18,12.166070938110352,1880998000,279297122312.9,0.095026,9.966346
2011-01-19,12.101428985595703,1135612800,279297122312.9,0.095026,9.966346
2011-01-20,11.881428718566896,764789200,279297122312.9,0.095026,9.966346
2011-01-21,11.668571472167969,754401200,279297122312.9,0.095026,9.966346
2011-01-24,12.051786422729492,574683200,279297122312.9,0.095026,9.966346
2011-01-25,12.192856788635254,546868000,279297122312.9,0.095026,9.966346
2011-01-26,12.280357360839844,506875600,279297122312.9,0.095026,9.966346
2011-01-27,12.25749969482422,285026000,279297122312.9,0.095026,9.966346
2011-01-28,12.003570556640623,592057200,279297122312.9,0.095026,9.966346
2011-01-31,12.118571281433104,377246800,279297122312.9,0.095026,9.966346
2011-02-01,12.322500228881836,426633200,279297122312.9,0.095026,9.966346
2011-02-02,12.29714298248291,258955200,279297122312.9,0.095026,9.966346
2011-02-03,12.265713691711426,393797600,279297122312.9,0.095026,9.966346
2011-02-04,12.375,321840400,279297122312.9,0.095026,9.966346
2011-02-07,12.567143440246582,485021600,279297122312.9,0.095026,9.966346
2011-02-08,12.685713768005373,381040800,279297122312.9,0.095026,9.966346
2011-02-09,12.791428565979004,482745200,279297122312.9,0.095026,9.966346
2011-02-10,12.662142753601074,928550000,279297122312.9,0.095026,9.966346
2011-02-11,12.744643211364746,367572800,279297122312.9,0.095026,9.966346
2011-02-14,12.82785701751709,310416400,279297122312.9,0.095026,9.966346
2011-02-15,12.853570938110352,284174800,279297122312.9,0.095026,9.966346
2011-02-16,12.968929290771484,481157600,279297122312.9,0.095026,9.966346
2011-02-17,12.796428680419922,530583200,279297122312.9,0.095026,9.966346
2011-02-18,12.520000457763672,816057200,279297122312.9,0.095026,9.966346
2011-02-22,12.09321403503418,872555600,279297122312.9,0.095026,9.966346
2011-02-23,12.23642921447754,671854400,279297122312.9,0.095026,9.966346
2011-02-24,12.24571418762207,499900800,279297122312.9,0.095026,9.966346
2011-02-25,12.434286117553713,380018800,279297122312.9,0.095026,9.966346
2011-02-28,12.614643096923828,403074000,279297122312.9,0.095026,9.966346
2011-03-01,12.475357055664062,456136800,279297122312.9,0.095026,9.966346
2011-03-02,12.575714111328123,602590800,279297122312.9,0.095026,9.966346
2011-03-03,12.841428756713867,500788400,279297122312.9,0.095026,9.966346
2011-03-04,12.85714340209961,453266800,279297122312.9,0.095026,9.966346
2011-03-07,12.691429138183594,546123200,279297122312.9,0.095026,9.966346
2011-03-08,12.705714225769045,356316800,279297122312.9,0.095026,9.966346
2011-03-09,12.588213920593262,453306000,279297122312.9,0.095026,9.966346
2011-03-10,12.381071090698242,507539200,279297122312.9,0.095026,9.966346
2011-03-11,12.571070671081545,471080400,279297122312.9,0.095026,9.966346
2011-03-14,12.627142906188965,435957200,279297122312.9,0.095026,9.966346
2011-03-15,12.336786270141602,721081200,279297122312.9,0.095026,9.966346
2011-03-16,11.786070823669434,1162011200,279297122312.9,0.095026,9.966346
2011-03-17,11.95142936706543,659422400,279297122312.9,0.095026,9.966346
2011-03-18,11.809642791748049,753214000,279297122312.9,0.095026,9.966346
2011-03-21,12.117856979370115,409402000,279297122312.9,0.095026,9.966346
2011-03-22,12.185713768005373,325922800,279297122312.9,0.095026,9.966346
2011-03-23,12.11392879486084,372996400,279297122312.9,0.095026,9.966346
2011-03-24,12.320357322692873,404712000,279297122312.9,0.095026,9.966346
2011-03-25,12.55500030517578,448910000,279297122312.9,0.095026,9.966346
2011-03-28,12.515713691711426,309355200,259800704571.0,0.089006,14.29601
2011-03-29,12.53428554534912,352900800,259800704571.0,0.089006,14.29601
2011-03-30,12.45107078552246,329406000,259800704571.0,0.089006,14.29601
